exo_circ_ID	CircRNA	PAAD1	PAAD2	PAAD3	PAAD4	PAAD5	PAAD6	PAAD7	PAAD8	PAAD9	PAAD10	PAAD11	PAAD12	PAAD13	PAAD14
exo_circ_000167	chr8:141253988-141254629:-	272.553	657.703	201.577	573.216	630.952	1033.156	42.577	729.871	445.379	0	328.734	0	0	53.775
exo_circ_000168	chr9:37126311-37126942:+	0	1099.115	1657.969	286.608	1276.751	929.84	736.916	508.087	633.477	680.644	0	3527.621	2853.929	0
exo_circ_000169	chr18:62539680-62550460:+	0	304.574	584.573	754.735	950.14	154.973	632.11	415.341	596.722	3.257	1144.248	0	0	0
exo_circ_000170	chr18:76849525-76851939:+	377.094	388.442	236.853	382.144	185.574	315.686	501.103	592.768	393.491	0	613.216	599.588	302.003	59.152
exo_circ_000171	chr20:41092471-41101353:+	253.885	361.957	433.39	105.09	527.031	671.551	910.501	338.725	892.921	0	714.365	158.635	0	56.463
exo_circ_000172	chr20:48953555-48963898:+	421.898	379.614	206.616	391.698	534.454	80.357	419.223	270.173	503.754	280.074	1371.833	986.766	0	263.496
exo_circ_000173	chr1:32948221-32949774:-	145.611	922.55	327.562	506.341	274.65	1050.375	147.383	479.86	317.819	524.324	0	0	543.605	137.126
exo_circ_000174	chr2:135675331-135680324:+	392.029	445.826	181.419	449.02	59.384	5.74	39.302	181.46	278.903	0	929.306	0	0	64.53
exo_circ_000175	chr3:160413472-160414517:+	1325.431	507.623	488.824	640.092	1068.907	906.881	0	996.012	289.713	39.08	1017.812	120.993	739.907	0
exo_circ_000176	chr3:170171372-170178938:-	336.025	904.893	287.247	248.394	74.23	573.975	176.86	387.114	157.829	0	0	959.879	634.206	260.807
exo_circ_000177	chr4:36228581-36229645:-	1616.652	1090.286	342.681	0	0	792.086	281.666	32.259	175.125	335.437	252.872	863.084	739.907	145.192
exo_circ_000178	chr4:37631384-37638504:-	1799.599	1461.072	665.204	334.376	103.922	396.043	448.7	52.422	248.634	1644.619	1517.235	0	0	0
exo_circ_000179	chr4:48369848-48383784:+	1187.287	728.329	2640.657	2206.883	3592.717	694.51	2312.279	3387.247	1863.675	254.02	0	0	0	207.033
exo_circ_000180	chr5:43675510-43677806:+	0	891.651	337.641	601.877	875.91	419.002	239.088	552.444	536.185	1152.862	0	360.291	437.904	56.463
exo_circ_000181	chr6:154773988-154795139:+	373.361	339.887	60.473	429.912	230.112	63.137	645.211	1237.958	229.176	0	0	333.403	256.703	0
exo_circ_000182	chr8:18011236-18011827:+	877.398	860.752	488.824	0	549.3	309.947	117.907	112.908	118.912	384.287	0	583.456	0	139.814
exo_circ_000183	chr8:668597-674047:-	589.91	1668.535	856.702	114.643	155.882	952.799	750.017	443.568	201.069	0	132.758	1387.388	558.706	72.596
exo_circ_000184	chr10:68959805-68960249:+	414.43	865.166	1189.303	525.448	222.689	797.826	415.948	536.314	371.87	0	0	1231.441	996.61	43.02
exo_circ_000185	chr11:107390073-107392895:-	1071.545	0	302.365	1394.827	385.994	447.701	301.317	891.169	637.801	433.137	0	10.755	1691.217	188.212
exo_circ_000186	chr11:108267170-108267342:+	362.16	0	30.237	0	44.538	229.59	13.101	0	58.375	52.107	208.62	906.104	936.209	91.417
exo_circ_000187	chr11:130260855-130261929:-	0	657.703	478.745	0	334.034	218.111	42.577	362.919	149.18	983.515	0	806.621	1343.914	266.185
exo_circ_000188	chr13:21167987-21168399:-	888.598	410.513	1572.299	1413.934	823.949	1848.201	615.734	407.276	1429.106	3579.082	625.859	1035.163	60.401	282.317
exo_circ_000189	chr13:40940920-40943925:-	1056.611	653.289	1033.081	1633.667	816.526	843.744	707.439	407.276	652.935	1084.472	0	1062.051	0	274.251
exo_circ_000190	chr14:65561336-65561766:+	645.914	838.682	257.01	1213.308	1076.33	160.713	1893.055	1032.304	1660.444	0	0	0	0	247.364
exo_circ_000191	chr17:29451454-29451680:+	395.762	128.009	382.996	1308.844	1224.79	545.277	284.941	1153.277	467	530.837	0	32.265	604.006	120.993
exo_circ_000192	chr1:113829591-113834439:-	253.885	158.908	357.799	200.626	0	384.564	39.302	165.33	179.449	0	221.263	524.303	377.504	349.536
exo_circ_000193	chr1:154234590-154235291:+	164.279	110.353	60.473	95.536	341.457	0	265.29	20.162	136.208	0	499.423	623.787	528.505	26.887
exo_circ_000194	chr1:28473553-28474151:+	257.619	264.847	186.459	133.751	118.767	264.029	363.545	189.525	265.93	0	587.929	309.205	649.307	0
exo_circ_000195	chr2:171925536-171953001:+	739.254	0	65.512	1490.363	378.571	482.139	108.081	471.795	562.129	0	0	34.954	1026.81	64.53
exo_circ_000196	chr2:200856681-200856985:-	0	626.804	80.631	535.002	59.384	40.178	3.275	88.714	233.5	0	1017.812	1661.639	211.402	279.629
exo_circ_000197	chr3:169976945-169988359:+	347.225	821.025	801.268	659.199	1098.599	711.729	537.13	746.001	568.615	368.004	0	2672.603	2114.021	486.661
exo_circ_000198	chr4:10097710-10103986:-	403.23	622.39	952.451	391.698	363.725	160.713	674.688	693.579	757.794	1019.338	0	401.966	0	107.549
exo_circ_000199	chr4:39737419-39774933:+	321.09	534.108	408.193	869.378	1113.445	0	645.211	1104.888	754.551	149.807	0	0	1011.71	118.304
exo_circ_000200	chr4:55411613-55417985:+	978.205	538.522	508.982	277.055	445.378	407.523	1558.987	633.093	998.861	0	809.192	349.536	0	45.709
exo_circ_000201	chr11:76463820-76472840:+	298.689	185.393	156.222	85.982	230.112	0	288.216	1040.369	257.282	322.41	0	0	573.806	0
exo_circ_000202	chr15:65178933-65180204:-	552.574	0	589.612	640.092	549.3	631.373	619.009	778.26	203.231	341.95	0	898.038	1796.918	473.218
exo_circ_000203	chr16:23988507-24035547:+	451.766	560.593	403.154	678.306	467.647	218.111	730.366	495.99	750.226	71.647	448.849	64.53	0	0
exo_circ_000204	chr20:41533049-41551360:-	1504.644	843.096	1023.002	95.536	126.19	528.057	314.418	508.087	183.773	146.55	467.814	0	0	26.887
exo_circ_000205	chr20:62139074-62140944:-	354.693	520.866	136.064	200.626	215.266	80.357	0	0	153.505	257.277	493.101	333.403	151.002	118.304
exo_circ_000206	chr1:114463103-114464388:-	896.066	587.077	660.164	401.252	697.759	315.686	389.747	435.503	871.3	0	0	0	528.505	0
exo_circ_000207	chr1:20770929-20773610:-	0	260.433	912.135	286.608	400.84	132.014	438.874	576.638	326.467	0	663.79	86.04	724.807	0
exo_circ_000208	chr2:226864603-226914351:+	354.693	481.138	735.755	802.503	534.454	901.141	294.766	471.795	479.972	784.858	0	77.973	0	0
exo_circ_000209	chr2:37316236-37317179:-	571.242	0	438.43	57.322	348.88	901.141	334.069	459.698	198.907	231.224	113.793	0	0	0
exo_circ_000210	chr3:151116337-151127984:+	742.988	529.694	1007.884	2503.045	2026.47	327.166	1585.188	3213.852	2572.823	0	0	0	0	0
exo_circ_000211	chr3:47097954-47106120:-	858.73	587.077	846.623	229.287	861.064	137.754	150.658	1318.607	361.06	0	0	0	1147.612	67.218
exo_circ_000212	chr6:130184102-130184623:-	0	1233.745	125.986	0	133.613	338.645	167.034	177.427	220.528	1035.621	88.505	424.82	135.901	0
exo_circ_000213	chr6:144537581-144542870:+	1362.767	512.037	690.401	124.197	1447.479	1211.088	750.017	435.503	157.829	247.507	0	561.946	483.205	150.569
exo_circ_000214	chr6:42603587-42606651:+	2262.566	278.089	786.15	372.591	1128.291	327.166	278.391	0	352.412	736.008	2237.921	570.012	1253.313	145.192
exo_circ_000215	chr7:23185069-23187146:+	0	843.096	1078.436	85.982	200.42	573.975	278.391	0	367.546	1068.188	0	575.389	120.801	185.523
exo_circ_000216	chr8:98706466-98707311:-	836.328	220.706	488.824	697.413	645.798	1486.596	248.914	991.979	730.768	0	0	0	996.61	150.569
exo_circ_000217	chr9:33960825-33989126:-	709.385	1099.115	579.533	544.556	326.611	1021.676	920.326	231.865	767.523	319.154	0	637.23	1645.917	177.457
exo_circ_000218	chr9:33986759-34017189:-	1071.545	361.957	1179.224	1643.221	2271.428	947.059	2502.239	451.633	1489.643	0	670.112	935.68	362.404	0
exo_circ_000219	chr10:5773841-5800705:-	537.639	4.414	886.938	496.788	927.871	91.836	507.653	943.59	555.643	566.661	1295.971	0	664.407	0
exo_circ_000220	chr10:7276891-7285954:-	645.914	794.541	0	0	0	660.072	0	209.687	209.717	1879.099	0	164.013	1238.212	0
exo_circ_000221	chr10:7797046-7802854:+	2210.295	1066.009	733.236	515.895	400.84	1400.5	494.553	326.627	339.44	2097.296	0	0	1985.67	0
exo_circ_000222	chr11:119284968-119285566:+	709.385	203.049	443.469	296.162	0	246.809	131.007	290.335	62.699	312.64	0	661.429	483.205	91.417
exo_circ_000223	chr12:19462509-19473355:+	250.152	167.736	287.247	334.376	415.686	361.604	157.209	141.135	263.768	224.71	0	349.536	0	56.463
exo_circ_000224	chr14:30947089-30956242:-	380.828	375.2	624.888	257.947	103.922	413.262	0	931.493	516.727	0	297.125	0	0	13.444
exo_circ_000225	chr14:65615977-65629606:+	0	538.522	201.577	2455.277	660.644	407.523	1955.284	290.335	1139.393	0	75.862	0	0	48.397
exo_circ_000226	chr15:51869216-51902036:+	0	0	937.332	1270.63	1261.905	476.4	668.137	1278.283	598.884	0	1213.788	0	166.102	0
exo_circ_000227	chr17:78004169-78031842:+	0	335.473	251.971	515.895	0	258.289	239.088	391.146	304.847	488.501	0	771.667	604.006	185.523
exo_circ_000228	chr21:15833347-15842540:+	642.18	194.221	226.774	210.179	244.958	436.221	602.634	306.465	259.444	0	0	0	619.106	37.642
exo_circ_000229	chrX:119640691-119653040:-	156.811	551.764	468.666	439.466	771.989	350.125	615.734	407.276	434.569	0	524.71	0	45.3	0
exo_circ_000230	chr1:28473553-28476291:+	384.562	136.838	171.34	133.751	192.997	0	468.351	592.768	201.069	0	0	225.854	619.106	0
exo_circ_000231	chr1:33280123-33281811:+	33.602	0	136.064	210.179	0	212.371	317.693	221.784	129.722	0	265.516	164.013	181.202	94.106
exo_circ_000232	chr1:58506059-58536741:-	1008.074	392.856	201.577	0	200.42	419.002	320.968	149.2	172.963	602.484	910.341	790.488	664.407	470.529
exo_circ_000233	chr2:202464808-202467689:+	582.443	670.945	519.06	143.304	0	0	334.069	241.946	237.824	0	126.436	0	0	0
exo_circ_000234	chr2:24135118-24147086:+	302.422	957.863	529.139	611.431	326.611	252.549	1558.987	750.033	851.842	433.137	0	475.906	1268.413	0
exo_circ_000235	chr3:31576395-31580096:+	74.672	335.473	1597.496	563.663	460.224	614.154	366.82	475.828	841.032	214.94	828.157	0	694.607	0
exo_circ_000236	chr3:71684571-71699708:-	638.447	1558.182	569.455	0	252.381	218.111	137.558	0	332.954	534.094	0	696.383	860.709	0
exo_circ_000237	chr5:65988634-65994864:+	1392.635	3531.292	3154.677	2464.831	2145.238	1739.145	2659.448	2951.744	2356.619	0	0	0	3624.036	658.74
exo_circ_000238	chr6:13579450-13584225:+	836.328	481.138	171.34	19.107	74.23	0	458.526	112.908	268.092	0	271.838	0	120.801	61.841
exo_circ_000239	chr7:5641153-5652510:-	384.562	119.181	725.677	1337.505	1091.176	315.686	736.916	903.266	661.583	0	189.654	0	0	13.444
exo_circ_000240	chr9:2191265-2192802:+	0	172.15	458.587	267.501	0	252.549	245.639	40.324	231.338	0	0	0	60.401	21.51
exo_circ_000241	chr10:17704430-17705741:+	37.336	282.503	443.469	554.109	118.767	373.084	0	0	62.699	120.497	518.389	392.555	437.904	0
exo_circ_000242	chr12:66203710-66228370:+	664.582	39.727	413.233	267.501	259.804	866.703	533.855	967.785	369.708	0	1378.155	0	0	271.562
exo_circ_000243	chr13:32535768-32537027:-	918.467	370.786	115.907	859.825	237.535	246.809	429.049	32.259	270.254	0	455.17	102.172	437.904	0
exo_circ_000244	chr14:30935162-30956242:-	328.557	662.117	897.017	630.538	630.952	499.359	1175.791	673.417	1126.421	97.7	0	588.833	241.602	110.238
exo_circ_000245	chr15:75859877-75873568:+	3965.091	3804.967	3260.505	3324.655	3251.26	4769.735	4482.087	5724.044	3632.22	0	0	1044.574	0	0
exo_circ_000246	chr1:155675009-155679512:-	952.07	648.875	866.78	0	497.339	3024.85	930.152	838.747	793.467	4210.876	0	1005.587	558.706	0
exo_circ_000247	chr1:172551511-172557794:+	664.582	158.908	423.311	124.197	289.496	120.535	219.437	326.627	272.417	208.427	518.389	408.688	0	0
exo_circ_000248	chr1:180003173-180006567:+	0	578.249	645.046	229.287	230.112	459.18	379.921	633.093	353.493	341.95	0	387.178	377.504	0
exo_circ_000249	chr1:51402434-51408332:-	914.734	0	801.268	917.146	653.221	0	284.941	649.222	443.217	0	1062.064	102.172	0	193.589
exo_circ_000250	chr1:65364634-65366196:+	462.967	0	428.351	1394.827	1878.011	57.398	969.454	737.936	1007.509	0	0	0	181.202	37.642
exo_circ_000251	chr1:92333390-92380873:+	343.492	0	433.39	582.77	623.529	143.494	278.391	447.6	237.824	0	0	0	0	190.9
exo_circ_000252	chr3:171188701-171194635:-	492.836	264.847	433.39	277.055	408.263	0	117.907	193.557	177.287	407.084	0	279.629	166.102	220.476
exo_circ_000253	chr5:132892163-132893118:-	104.541	339.887	0	248.394	66.807	212.371	199.786	32.259	181.611	768.574	170.689	604.966	453.005	0
exo_circ_000254	chr7:129014978-129018157:-	481.635	251.605	493.863	296.162	482.493	528.057	317.693	266.141	291.875	0	0	293.072	362.404	416.754
exo_circ_000255	chr8:51860860-51861246:-	970.738	0	201.577	76.429	0	80.357	157.209	709.709	252.958	0	0	0	1313.713	0
exo_circ_000256	chr10:87508335-87521169:+	238.951	136.838	0	0	200.42	625.633	180.135	64.519	128.641	97.7	960.915	212.41	241.602	153.258
exo_circ_000257	chr12:111658735-111659345:-	552.574	763.642	246.932	678.306	81.653	0	638.661	366.952	309.171	0	0	0	483.205	311.893
exo_circ_000258	chr13:26400452-26401624:+	776.59	653.289	564.415	343.93	593.837	0	771.305	0	434.569	843.478	189.654	0	0	115.616
exo_circ_000259	chr13:28174271-28177935:+	253.885	0	405.673	324.823	141.036	103.316	167.034	911.331	639.963	364.747	0	0	0	0
exo_circ_000260	chr17:28163542-28172618:+	1228.357	542.936	1335.447	1690.989	1788.935	826.525	2138.694	1826.694	1893.943	0	0	247.364	0	0
exo_circ_000261	chr19:19640084-19640571:-	578.709	379.614	312.444	191.072	467.647	677.291	144.108	358.887	162.153	211.684	0	77.973	120.801	0
exo_circ_000262	chr19:50398850-50399484:+	108.275	498.795	514.021	238.84	22.269	384.564	258.739	302.433	131.884	618.768	113.793	502.794	422.804	0
exo_circ_000263	chr20:47246007-47246517:-	399.496	101.525	624.888	200.626	207.843	275.508	1316.623	370.984	536.185	0	821.836	0	0	72.596
exo_circ_000264	chr1:243415701-243426558:+	0	154.494	105.828	334.376	148.459	57.398	596.083	463.73	216.204	1208.225	549.998	0	120.801	18.821
exo_circ_000265	chr1:45640209-45642499:-	33.602	26.485	453.548	363.037	141.036	212.371	298.042	0	272.417	0	0	80.662	181.202	59.152
exo_circ_000266	chr2:214767481-214781509:-	201.615	304.574	206.616	267.501	0	820.785	939.977	782.293	639.963	762.061	0	427.509	241.602	0
exo_circ_000267	chr2:239990073-240007370:-	130.676	0	221.735	105.09	0	327.166	81.88	895.201	283.227	1012.825	0	180.145	317.103	115.616
exo_circ_000268	chr2:70224553-70230854:-	145.611	269.261	251.971	114.643	623.529	223.85	350.445	173.395	371.87	270.304	0	0	135.901	0
exo_circ_000269	chr3:149846010-149921227:+	216.549	520.866	760.953	401.252	786.835	0	311.142	862.942	469.162	0	651.147	0	619.106	150.569
exo_circ_000270	chr3:47635189-47636136:-	89.607	737.157	544.257	353.483	534.454	694.51	0	108.876	376.194	159.577	0	0	936.209	80.662
exo_circ_000271	chr4:17814852-17815358:+	1023.008	370.786	90.71	1327.951	623.529	413.262	0	1004.077	265.93	273.56	0	215.099	437.904	21.51
exo_circ_000272	chr5:69174876-69175537:+	0	317.816	312.444	334.376	578.992	407.523	1192.166	298.4	698.338	521.067	575.285	470.529	604.006	0
exo_circ_000273	chr6:7303549-7310029:-	504.037	308.988	1169.146	420.359	319.188	1234.047	317.693	758.098	648.611	0	354.021	0	0	0
exo_circ_000274	chr8:67131950-67137603:+	0	317.816	599.691	200.626	727.451	269.768	160.484	508.087	121.074	0	0	0	302.003	72.596
exo_circ_000275	chr14:34862043-34862322:-	377.094	459.068	0	449.02	178.151	545.277	363.545	399.211	194.583	0	0	771.667	1464.715	112.927
exo_circ_000276	chr17:19958013-19958571:-	1172.353	1059.387	1814.192	697.413	512.185	665.811	723.815	495.99	363.222	1612.052	177.011	0	1162.712	83.351
exo_circ_000277	chr22:20933778-20934244:+	0	507.623	307.405	515.895	616.106	384.564	704.164	911.331	525.375	0	0	0	0	107.549
exo_circ_000278	chr1:185214506-185231708:+	929.668	485.553	413.233	410.805	801.681	895.402	366.82	862.942	572.94	0	0	0	0	0
exo_circ_000279	chr1:23030468-23050520:+	224.016	384.028	367.878	0	311.765	91.836	268.565	0	153.505	214.94	82.184	0	166.102	0
exo_circ_000280	chr2:144208602-144211579:-	746.721	803.369	614.809	1175.094	0	1015.936	1188.891	879.071	918.865	0	0	0	649.307	0
exo_circ_000281	chr3:119500694-119504021:+	194.148	432.583	619.849	267.501	705.182	338.645	334.069	290.335	451.866	0	0	0	1087.211	0
exo_circ_000282	chr3:170136418-170178938:-	869.93	269.261	120.946	0	133.613	103.316	0	48.389	227.014	0	221.263	656.052	302.003	139.814
exo_circ_000283	chr3:56627036-56628614:-	138.143	666.531	519.06	200.626	118.767	0	356.995	120.973	296.199	0	0	680.25	694.607	0
exo_circ_000284	chr6:75621531-75634811:+	0	785.712	675.282	238.84	430.532	860.963	628.835	1233.926	616.18	234.48	0	0	0	0
exo_circ_000285	chr7:149018991-149021147:-	462.967	220.706	801.268	171.965	178.151	137.754	622.285	169.362	335.116	0	0	196.278	0	107.549
exo_circ_000286	chr7:152249875-152250966:-	1034.209	0	393.075	1079.558	831.372	126.275	78.604	322.595	603.208	452.677	0	333.403	0	209.721
exo_circ_000287	chr7:18666212-18666476:+	328.557	666.531	760.953	181.519	764.566	482.139	890.85	1076.661	635.639	0	322.412	193.589	0	0
exo_circ_000288	chr10:89751345-89762835:+	0	105.939	246.932	296.162	801.681	660.072	55.678	201.622	391.329	788.114	0	379.112	0	134.437
exo_circ_000289	chr12:28305648-28307749:+	123.209	613.562	272.129	229.287	326.611	614.154	402.847	193.557	307.009	0	0	494.727	498.305	215.099
exo_circ_000290	chr15:90441505-90443478:+	74.672	520.866	781.11	812.057	29.692	126.275	199.786	362.919	161.072	338.694	929.306	1196.487	815.408	349.536
exo_circ_000291	chr16:98144-100509:-	7.467	154.494	95.749	343.93	244.958	166.453	209.612	762.131	363.222	0	0	0	604.006	118.304
exo_circ_000292	chr17:75242335-75243570:-	485.369	331.059	337.641	38.214	296.919	315.686	36.027	24.195	71.347	247.507	0	481.284	256.703	0
exo_circ_000293	chr18:36026899-36033837:-	530.172	361.957	599.691	840.717	400.84	671.551	0	1217.796	540.509	667.618	278.16	271.562	0	139.814
exo_circ_000294	chr1:28035543-28058094:-	593.644	322.23	211.656	343.93	118.767	654.332	176.86	491.957	179.449	0	0	32.265	211.402	0
exo_circ_000295	chr2:64572945-64585545:+	209.082	326.644	221.735	248.394	460.224	109.055	255.464	96.778	319.981	0	0	0	0	0
exo_circ_000296	chr3:168036835-168041474:-	470.434	957.863	786.15	363.037	222.689	396.043	586.258	504.055	246.472	0	0	0	0	64.53
exo_circ_000297	chr4:102304316-102315830:-	0	194.221	544.257	678.306	304.342	0	199.786	153.233	324.305	374.517	904.019	193.589	739.907	0
exo_circ_000298	chr4:6994183-7001251:+	123.209	1165.326	362.838	649.645	890.756	401.783	422.499	1096.823	696.176	0	0	166.702	0	0
exo_circ_000299	chr6:30670409-30671274:-	0	52.969	433.39	449.02	497.339	1079.074	150.658	8.065	272.417	0	0	354.913	1872.419	0
exo_circ_000300	chr7:35667433-35673278:-	0	1235.952	322.523	1117.772	1484.594	522.318	530.58	786.325	789.143	0	0	61.841	0	115.616
exo_circ_000301	chr7:92294888-92327900:+	0	88.282	554.336	9.554	22.269	298.467	402.847	84.681	170.801	335.437	442.527	0	0	0
exo_circ_000302	chr9:121161855-121166180:+	0	882.823	428.351	133.751	809.104	1348.842	399.572	0	239.986	859.761	556.319	424.82	0	0
exo_circ_000303	chr9:83678440-83686155:-	362.16	97.111	317.484	257.947	423.109	556.756	645.211	842.779	553.481	0	208.62	0	151.002	0
exo_circ_000304	chr11:128768117-128772985:+	294.955	198.635	186.459	410.805	126.19	68.877	573.157	524.217	296.199	0	0	172.079	422.804	0
exo_circ_000305	chr11:47358843-47375729:-	52.27	101.525	171.34	0	59.384	321.426	22.926	16.13	71.347	358.234	1232.753	158.635	0	0
exo_circ_000306	chr17:64052779-64053371:-	623.512	52.969	75.591	57.322	356.302	195.152	147.383	129.038	257.282	0	0	0	120.801	99.483
exo_circ_000307	chr19:23358429-23362725:-	145.611	732.743	372.917	57.322	0	1073.334	219.437	512.119	475.648	2442.503	0	1024.408	1872.419	354.913
exo_circ_000308	chr19:38141183-38142710:+	89.607	370.786	136.064	38.214	244.958	298.467	72.054	0	56.213	130.267	0	0	0	0
exo_circ_000309	chr20:32366383-32369123:+	280.021	136.838	181.419	640.092	244.958	0	0	0	248.634	302.87	0	231.231	211.402	274.251
exo_circ_000310	chr1:15638306-15643650:+	451.766	83.868	312.444	28.661	282.073	218.111	0	314.53	60.537	0	0	0	724.807	0
exo_circ_000311	chr1:193075819-193077050:+	354.693	1275.679	196.537	143.304	578.992	264.029	566.607	552.444	317.819	270.304	0	83.351	1419.414	110.238
