exo_circ_ID	CircRNA	CRC1	CRC2	CRC3	CRC4	CRC5	CRC6	CRC7	CRC8	CRC9	CRC10	CRC11	CRC12
exo_circ_000186	chr11:108267170-108267342:+	654.022	1858.61	566.013	1197.204	165.248	1159.897	202.338	773.385	402.849	289.352	561.537	940.078
exo_circ_000187	chr11:130260855-130261929:-	485.242	96.803	362.829	352.119	289.184	860.569	171.209	193.346	98.474	1663.773	210.576	324.165
exo_circ_000188	chr13:21167987-21168399:-	84.39	0	319.289	0	0	0	186.773	220.967	340.183	48.225	368.508	0
exo_circ_000189	chr13:40940920-40943925:-	443.047	329.129	391.855	88.03	0	0	373.547	248.588	259.614	217.014	193.028	972.495
exo_circ_000190	chr14:65561336-65561766:+	337.56	367.85	188.671	211.271	165.248	1571.474	871.609	662.901	814.649	795.718	666.825	437.623
exo_circ_000191	chr17:29451454-29451680:+	696.217	135.524	914.329	616.208	454.433	0	980.56	828.626	1392.066	530.478	596.633	956.286
exo_circ_000192	chr1:113829591-113834439:-	210.975	271.047	130.618	0	330.497	0	46.693	110.484	98.474	96.451	965.141	664.538
exo_circ_000193	chr1:154234590-154235291:+	358.657	77.442	449.908	35.212	908.866	37.416	311.289	441.934	152.187	578.704	403.604	243.124
exo_circ_000194	chr1:28473553-28474151:+	126.585	367.85	217.697	316.907	0	0	46.693	276.209	89.522	241.127	105.288	0
exo_circ_000195	chr2:171925536-171953001:+	443.047	135.524	333.803	563.39	454.433	860.569	140.08	165.725	483.418	675.154	456.248	291.748
exo_circ_000196	chr2:200856681-200856985:-	443.047	832.502	624.066	845.085	867.553	1496.642	1354.107	1132.456	948.932	1085.069	1105.525	696.954
exo_circ_000197	chr3:169976945-169988359:+	105.487	19.361	130.618	387.331	206.56	1983.051	124.516	82.863	71.618	626.929	0	97.249
exo_circ_000198	chr4:10097710-10103986:-	485.242	251.687	377.342	0	206.56	187.08	155.644	359.071	161.139	96.451	87.74	534.872
exo_circ_000199	chr4:39737419-39774933:+	864.997	600.176	783.71	1038.751	82.624	187.08	1151.769	497.176	756.46	578.704	1210.813	567.289
exo_circ_000200	chr4:55411613-55417985:+	696.217	77.442	711.145	827.479	454.433	0	124.516	773.385	367.04	265.239	1158.169	923.87
exo_circ_000201	chr11:76463820-76472840:+	126.585	38.721	87.079	299.301	82.624	0	46.693	138.104	71.618	192.901	263.22	1053.536
exo_circ_000202	chr15:65178933-65180204:-	759.51	58.082	449.908	0	41.312	74.832	420.24	110.484	125.331	48.225	0	453.831
exo_circ_000203	chr16:23988507-24035547:+	928.29	1084.189	1407.776	1073.963	826.241	0	1354.107	1077.214	868.363	530.478	1017.785	599.705
exo_circ_000204	chr20:41533049-41551360:-	337.56	658.258	769.197	457.755	1321.986	37.416	171.209	110.484	0	361.69	368.508	421.414
exo_circ_000205	chr20:62139074-62140944:-	253.17	271.047	72.566	0	537.057	299.328	607.013	0	125.331	313.465	614.181	372.79
exo_circ_000206	chr1:114463103-114464388:-	443.047	0	493.447	17.606	619.681	0	420.24	911.489	420.753	144.676	298.316	615.913
exo_circ_000207	chr1:20770929-20773610:-	210.975	251.687	333.803	1073.963	702.305	935.401	249.031	0	232.757	530.478	333.412	891.453
exo_circ_000208	chr2:226864603-226914351:+	295.365	251.687	377.342	457.755	660.993	149.664	466.933	138.104	241.709	337.577	789.661	0
exo_circ_000209	chr2:37316236-37317179:-	337.56	464.653	203.184	387.331	165.248	149.664	186.773	359.071	277.518	192.901	157.932	356.581
exo_circ_000210	chr3:151116337-151127984:+	970.485	1510.121	914.329	510.572	578.369	0	1603.138	1740.115	2184.335	626.929	315.864	2220.529
exo_circ_000211	chr3:47097954-47106120:-	569.632	445.292	769.197	193.665	908.866	0	264.596	441.934	393.896	192.901	561.537	356.581
exo_circ_000212	chr6:130184102-130184623:-	379.755	1626.284	290.263	422.543	1198.05	1272.146	171.209	110.484	116.378	771.605	193.028	453.831
exo_circ_000213	chr6:144537581-144542870:+	464.145	871.223	130.618	686.632	660.993	149.664	249.031	220.967	340.183	482.253	0	0
exo_circ_000214	chr6:42603587-42606651:+	443.047	832.502	754.684	1514.111	0	1496.642	1089.511	580.038	402.849	554.591	1684.61	0
exo_circ_000215	chr7:23185069-23187146:+	379.755	619.537	478.934	352.119	1404.61	1197.314	280.16	82.863	214.853	458.14	105.288	453.831
exo_circ_000216	chr8:98706466-98707311:-	886.095	445.292	348.316	739.45	0	299.328	1758.782	1325.802	1468.159	313.465	859.853	648.33
exo_circ_000217	chr9:33960825-33989126:-	1012.68	1316.515	1320.697	2517.65	1156.738	448.993	747.093	662.901	832.554	940.394	1456.485	1183.202
exo_circ_000218	chr9:33986759-34017189:-	1645.604	1006.747	1059.46	950.721	2685.285	0	1260.72	1325.802	1074.263	988.619	1263.457	502.456
exo_circ_000219	chr10:5773841-5800705:-	611.827	367.85	159.645	704.238	165.248	636.073	233.467	414.313	205.9	723.38	772.113	64.833
exo_circ_000220	chr10:7276891-7285954:-	527.437	909.945	1175.566	1073.963	1776.419	2506.875	420.24	193.346	295.422	964.506	350.96	1248.035
exo_circ_000221	chr10:7797046-7802854:+	358.657	367.85	420.882	1250.022	1198.05	0	451.369	303.83	322.279	651.042	350.96	291.748
exo_circ_000222	chr11:119284968-119285566:+	21.097	154.884	58.053	70.424	578.369	0	93.387	82.863	26.857	144.676	0	0
exo_circ_000223	chr12:19462509-19473355:+	337.56	19.361	72.566	17.606	165.248	374.16	435.804	110.484	322.279	313.465	105.288	713.163
exo_circ_000224	chr14:30947089-30956242:-	105.487	1045.468	653.092	264.089	165.248	673.489	295.724	165.725	581.892	24.113	947.593	761.787
exo_circ_000225	chr14:65615977-65629606:+	274.267	1548.842	362.829	1461.293	206.56	673.489	451.369	276.209	653.51	819.83	982.689	0
exo_circ_000226	chr15:51869216-51902036:+	759.51	677.618	856.276	299.301	330.497	37.416	1214.027	635.28	483.418	578.704	1298.553	907.662
exo_circ_000227	chr17:78004169-78031842:+	210.975	154.884	348.316	757.056	0	598.657	77.822	193.346	187.996	24.113	70.192	551.08
exo_circ_000228	chr21:15833347-15842540:+	42.195	735.7	261.237	228.877	537.057	1234.73	0	138.104	241.709	530.478	491.344	162.082
exo_circ_000229	chrX:119640691-119653040:-	21.097	212.966	275.75	281.695	0	0	217.902	110.484	179.044	168.789	35.096	0
exo_circ_000230	chr1:28473553-28476291:+	379.755	445.292	261.237	193.665	165.248	0	186.773	331.451	80.57	96.451	491.344	291.748
exo_circ_000231	chr1:33280123-33281811:+	210.975	116.163	203.184	35.212	82.624	299.328	62.258	0	35.809	0	140.384	599.705
exo_circ_000232	chr1:58506059-58536741:-	0	309.768	261.237	352.119	165.248	636.073	15.564	248.588	232.757	409.915	368.508	275.54
exo_circ_000233	chr2:202464808-202467689:+	189.877	542.095	246.724	176.059	165.248	935.401	217.902	441.934	286.47	289.352	403.604	32.416
exo_circ_000234	chr2:24135118-24147086:+	548.535	77.442	653.092	545.784	0	0	311.289	414.313	707.223	192.901	263.22	405.206
exo_circ_000235	chr3:31576395-31580096:+	738.412	19.361	159.645	528.178	1115.426	0	591.449	994.352	492.37	699.267	0	0
exo_circ_000236	chr3:71684571-71699708:-	379.755	522.734	595.039	862.691	0	1795.97	0	220.967	205.9	964.506	1456.485	3111.983
exo_circ_000237	chr5:65988634-65994864:+	1835.482	0	1930.25	1954.26	1569.859	3404.86	2396.924	2458.258	1620.347	3014.082	631.729	859.037
exo_circ_000238	chr6:13579450-13584225:+	189.877	19.361	290.263	246.483	0	0	31.129	165.725	98.474	48.225	17.548	0
exo_circ_000239	chr7:5641153-5652510:-	1265.849	271.047	1030.434	281.695	454.433	0	980.56	828.626	1468.159	361.69	824.757	437.623
exo_circ_000240	chr9:2191265-2192802:+	717.315	193.605	725.658	0	1156.738	523.825	155.644	386.692	232.757	337.577	298.316	2090.863
exo_circ_000241	chr10:17704430-17705741:+	84.39	38.721	0	228.877	165.248	1197.314	186.773	110.484	125.331	337.577	245.672	162.082
exo_circ_000242	chr12:66203710-66228370:+	801.705	348.489	217.697	246.483	537.057	0	264.596	220.967	62.665	964.506	596.633	129.666
exo_circ_000243	chr13:32535768-32537027:-	970.485	154.884	478.934	0	206.56	448.993	824.916	441.934	277.518	964.506	315.864	210.707
exo_circ_000244	chr14:30935162-30956242:-	654.022	464.653	566.013	35.212	495.745	0	622.578	994.352	402.849	217.014	859.853	121.562
exo_circ_000245	chr15:75859877-75873568:+	3470.537	2807.276	2605.112	2200.743	2272.164	0	4124.578	2375.395	3410.785	1748.167	1728.48	3776.521
exo_circ_000246	chr1:155675009-155679512:-	590.73	542.095	827.25	915.509	1115.426	0	311.289	276.209	286.47	0	912.497	534.872
exo_circ_000247	chr1:172551511-172557794:+	232.072	309.768	798.224	669.026	454.433	1534.058	202.338	552.418	259.614	434.028	0	81.041
exo_circ_000248	chr1:180003173-180006567:+	527.437	464.653	290.263	176.059	82.624	0	715.964	248.588	196.948	72.338	228.124	97.249
exo_circ_000249	chr1:51402434-51408332:-	991.582	309.768	493.447	0	206.56	37.416	326.853	497.176	277.518	1109.182	210.576	0
exo_circ_000250	chr1:65364634-65366196:+	780.607	367.85	522.474	281.695	867.553	0	964.996	580.038	608.749	409.915	368.508	923.87
exo_circ_000251	chr1:92333390-92380873:+	400.852	0	667.605	246.483	165.248	37.416	311.289	662.901	295.422	48.225	754.565	0
exo_circ_000252	chr3:171188701-171194635:-	42.195	522.734	217.697	580.996	206.56	0	46.693	414.313	152.187	409.915	175.48	713.163
exo_circ_000253	chr5:132892163-132893118:-	0	193.605	159.645	176.059	578.369	261.912	77.822	55.242	35.809	217.014	105.288	340.373
exo_circ_000254	chr7:129014978-129018157:-	253.17	135.524	377.342	193.665	247.872	299.328	529.191	248.588	277.518	48.225	52.644	16.208
exo_circ_000255	chr8:51860860-51861246:-	337.56	1316.515	943.355	369.725	1032.802	935.401	0	248.588	340.183	289.352	263.22	615.913
exo_circ_000256	chr10:87508335-87521169:+	527.437	348.489	116.105	158.453	743.617	673.489	513.627	193.346	71.618	144.676	210.576	0
exo_circ_000257	chr12:111658735-111659345:-	843.9	232.326	362.829	704.238	743.617	1197.314	404.676	607.659	429.705	916.281	508.892	680.746
exo_circ_000258	chr13:26400452-26401624:+	569.632	832.502	478.934	316.907	454.433	1571.474	295.724	607.659	429.705	458.14	737.017	81.041
exo_circ_000259	chr13:28174271-28177935:+	548.535	0	609.553	633.814	206.56	0	311.289	662.901	295.422	651.042	649.277	340.373
exo_circ_000260	chr17:28163542-28172618:+	1413.532	1955.413	1480.342	1179.598	0	0	2505.876	2789.708	2622.992	1398.534	894.949	745.579
exo_circ_000261	chr19:19640084-19640571:-	105.487	309.768	275.75	475.36	247.872	1197.314	435.804	220.967	71.618	530.478	140.384	0
exo_circ_000262	chr19:50398850-50399484:+	63.292	0	29.026	52.818	0	523.825	0	110.484	98.474	289.352	17.548	64.833
exo_circ_000263	chr20:47246007-47246517:-	506.34	193.605	333.803	369.725	0	0	544.756	414.313	277.518	24.113	561.537	243.124
exo_circ_000264	chr1:243415701-243426558:+	1118.167	96.803	246.724	316.907	247.872	0	249.031	331.451	725.127	313.465	403.604	502.456
exo_circ_000265	chr1:45640209-45642499:-	421.95	251.687	174.158	0	289.184	224.496	295.724	359.071	375.992	434.028	0	372.79
exo_circ_000266	chr2:214767481-214781509:-	210.975	387.21	551.5	510.572	165.248	0	357.982	497.176	286.47	843.943	368.508	324.165
exo_circ_000267	chr2:239990073-240007370:-	274.267	677.618	464.421	422.543	950.178	261.912	0	414.313	340.183	771.605	1421.389	470.039
exo_circ_000268	chr2:70224553-70230854:-	337.56	77.442	362.829	0	289.184	0	638.142	497.176	492.37	0	631.729	421.414
exo_circ_000269	chr3:149846010-149921227:+	168.78	0	0	193.665	82.624	0	0	441.934	241.709	96.451	719.469	470.039
exo_circ_000270	chr3:47635189-47636136:-	232.072	542.095	507.96	1478.899	784.929	112.248	389.111	441.934	205.9	217.014	543.988	291.748
exo_circ_000271	chr4:17814852-17815358:+	548.535	890.584	899.816	669.026	1198.05	5238.247	1151.769	1242.939	626.653	482.253	175.48	0
exo_circ_000272	chr5:69174876-69175537:+	337.56	580.816	362.829	264.089	247.872	598.657	607.013	110.484	295.422	868.056	438.7	0
exo_circ_000273	chr6:7303549-7310029:-	1118.167	2303.902	1567.421	1901.442	578.369	0	1322.978	580.038	662.462	843.943	280.768	988.703
exo_circ_000274	chr8:67131950-67137603:+	590.73	677.618	348.316	158.453	206.56	149.664	0	82.863	465.514	578.704	0	129.666
exo_circ_000275	chr14:34862043-34862322:-	632.925	329.129	609.553	281.695	0	112.248	357.982	911.489	555.036	361.69	842.305	1085.952
exo_circ_000276	chr17:19958013-19958571:-	21.097	0	0	0	0	299.328	93.387	0	53.713	24.113	105.288	0
exo_circ_000277	chr22:20933778-20934244:+	274.267	116.163	72.566	193.665	454.433	0	202.338	82.863	205.9	96.451	175.48	48.625
exo_circ_000278	chr1:185214506-185231708:+	63.292	251.687	246.724	17.606	41.312	0	575.884	580.038	161.139	192.901	0	226.915
exo_circ_000279	chr1:23030468-23050520:+	358.657	0	159.645	757.056	660.993	0	357.982	165.725	116.378	120.563	0	145.874
exo_circ_000280	chr2:144208602-144211579:-	928.29	271.047	769.197	704.238	495.745	598.657	1120.64	911.489	1190.641	554.591	350.96	1069.744
exo_circ_000281	chr3:119500694-119504021:+	569.632	425.931	377.342	457.755	247.872	0	311.289	662.901	196.948	289.352	596.633	324.165
exo_circ_000282	chr3:170136418-170178938:-	126.585	309.768	188.671	334.513	413.121	1309.562	513.627	303.83	179.044	409.915	0	551.08
exo_circ_000283	chr3:56627036-56628614:-	379.755	193.605	130.618	264.089	0	710.905	373.547	552.418	438.657	0	0	664.538
exo_circ_000284	chr6:75621531-75634811:+	1012.68	271.047	624.066	1038.751	991.49	1122.481	607.013	248.588	393.896	241.127	0	696.954
exo_circ_000285	chr7:149018991-149021147:-	548.535	445.292	478.934	563.39	0	860.569	264.596	359.071	161.139	1012.731	122.836	291.748
exo_circ_000286	chr7:152249875-152250966:-	3227.916	2361.984	1596.447	2412.014	1156.738	299.328	2272.409	3121.159	3276.502	1953.125	4053.592	956.286
exo_circ_000287	chr7:18666212-18666476:+	590.73	212.966	856.276	915.509	619.681	0	1338.542	1602.011	599.797	626.929	737.017	0
exo_circ_000288	chr10:89751345-89762835:+	907.192	38.721	232.21	140.848	330.497	0	544.756	331.451	644.558	506.366	421.152	1037.328
exo_circ_000289	chr12:28305648-28307749:+	0	309.768	566.013	176.059	0	0	249.031	0	214.853	96.451	473.796	745.579
exo_circ_000290	chr15:90441505-90443478:+	0	58.082	188.671	299.301	247.872	0	0	0	0	0	122.836	16.208
exo_circ_000291	chr16:98144-100509:-	1139.265	0	1335.21	897.903	454.433	673.489	1307.413	441.934	250.661	0	579.085	356.581
exo_circ_000292	chr17:75242335-75243570:-	168.78	116.163	304.776	140.848	247.872	0	15.564	138.104	80.57	192.901	0	145.874
exo_circ_000293	chr18:36026899-36033837:-	253.17	0	653.092	633.814	578.369	224.496	264.596	359.071	322.279	747.492	526.44	567.289
exo_circ_000294	chr1:28035543-28058094:-	907.192	0	1030.434	316.907	867.553	673.489	1058.382	524.797	877.315	482.253	228.124	388.998
exo_circ_000295	chr2:64572945-64585545:+	506.34	329.129	116.105	105.636	247.872	860.569	15.564	662.901	259.614	337.577	228.124	324.165
exo_circ_000296	chr3:168036835-168041474:-	654.022	561.455	624.066	510.572	206.56	0	887.173	607.659	528.179	72.338	649.277	1021.119
exo_circ_000297	chr4:102304316-102315830:-	822.802	77.442	798.224	228.877	826.241	1197.314	653.707	248.588	501.323	1157.407	368.508	615.913
exo_circ_000298	chr4:6994183-7001251:+	316.462	425.931	116.105	35.212	0	0	513.627	469.555	286.47	289.352	280.768	923.87
exo_circ_000299	chr6:30670409-30671274:-	358.657	290.408	478.934	0	206.56	1085.065	0	276.209	250.661	795.718	0	972.495
exo_circ_000300	chr7:35667433-35673278:-	168.78	348.489	87.079	0	454.433	74.832	591.449	276.209	465.514	48.225	298.316	210.707
exo_circ_000301	chr7:92294888-92327900:+	168.78	38.721	174.158	422.543	537.057	1346.978	31.129	110.484	134.283	217.014	315.864	324.165
exo_circ_000302	chr9:121161855-121166180:+	0	174.245	188.671	211.271	619.681	0	249.031	0	214.853	313.465	157.932	1377.701
exo_circ_000303	chr9:83678440-83686155:-	210.975	19.361	435.395	0	330.497	0	544.756	524.797	340.183	361.69	0	97.249
exo_circ_000304	chr11:128768117-128772985:+	0	193.605	87.079	211.271	41.312	0	31.129	690.522	170.092	217.014	421.152	226.915
exo_circ_000305	chr11:47358843-47375729:-	0	0	130.618	0	495.745	523.825	0	138.104	26.857	217.014	70.192	97.249
exo_circ_000306	chr17:64052779-64053371:-	421.95	309.768	449.908	510.572	165.248	1795.97	871.609	690.522	322.279	699.267	0	162.082
exo_circ_000307	chr19:23358429-23362725:-	274.267	929.305	725.658	1091.569	1198.05	1683.722	0	138.104	0	554.591	0	664.538
exo_circ_000308	chr19:38141183-38142710:+	147.682	0	232.21	0	619.681	74.832	0	220.967	17.904	241.127	193.028	0
exo_circ_000309	chr20:32366383-32369123:+	717.315	2323.263	1407.776	1725.382	1652.483	4228.013	1805.476	1021.972	1342.829	2290.702	2246.146	1361.492
exo_circ_000310	chr1:15638306-15643650:+	42.195	0	101.592	140.848	82.624	37.416	404.676	55.242	107.426	0	140.384	0
exo_circ_000311	chr1:193075819-193077050:+	189.877	232.326	290.263	228.877	826.241	0	793.787	552.418	393.896	241.127	0	129.666
exo_circ_000312	chr1:235830225-235833667:-	63.292	135.524	0	774.662	0	112.248	77.822	0	44.761	723.38	0	162.082
exo_circ_000313	chr2:23823257-23823569:-	0	154.884	159.645	228.877	0	0	108.951	193.346	125.331	72.338	298.316	307.957
exo_circ_000314	chr2:60891682-60901083:+	527.437	329.129	232.21	140.848	330.497	0	466.933	165.725	107.426	337.577	0	0
exo_circ_000315	chr3:193657079-193667280:+	63.292	0	0	70.424	991.49	1384.394	155.644	55.242	0	0	105.288	1426.325
exo_circ_000316	chr4:39326562-39327756:-	632.925	425.931	1030.434	193.665	0	1047.649	1042.818	524.797	1387.59	313.465	1298.553	0
exo_circ_000317	chr5:87331347-87338091:+	654.022	425.931	246.724	35.212	991.49	374.16	311.289	276.209	438.657	0	0	0
exo_circ_000318	chr12:11869423-11869969:+	126.585	0	43.539	352.119	247.872	336.744	233.467	248.588	143.235	361.69	491.344	0
exo_circ_000319	chr12:121780871-121781192:-	0	38.721	420.882	475.36	0	187.08	404.676	276.209	205.9	337.577	210.576	518.664
exo_circ_000320	chr12:123586746-123590449:+	147.682	193.605	174.158	70.424	82.624	0	140.08	110.484	286.47	168.789	280.768	145.874
exo_circ_000321	chr12:47104112-47108164:+	274.267	96.803	72.566	211.271	0	187.08	62.258	138.104	187.996	0	105.288	0
exo_circ_000322	chr14:99257470-99257839:-	0	116.163	29.026	0	0	374.16	0	220.967	8.952	60.282	0	0
exo_circ_000323	chr16:58559803-58560362:-	443.047	755.06	188.671	1021.145	123.936	636.073	171.209	331.451	340.183	96.451	0	648.33
exo_circ_000324	chr17:56848695-56856625:+	189.877	348.489	246.724	158.453	165.248	1346.978	575.884	138.104	187.996	0	1456.485	0
exo_circ_000325	chr18:42027442-42049605:+	337.56	232.326	435.395	0	247.872	0	575.884	193.346	295.422	24.113	421.152	0
exo_circ_000326	chr19:5047475-5082504:+	168.78	77.442	348.316	0	0	0	466.933	359.071	268.566	0	315.864	664.538
exo_circ_000327	chr21:37420298-37421866:+	506.34	1239.073	1103	1320.446	289.184	1010.233	1042.818	1602.011	1387.59	1374.421	1316.101	356.581
exo_circ_000328	chr1:155438326-155439068:-	358.657	154.884	435.395	475.36	165.248	0	311.289	248.588	286.47	48.225	245.672	1166.994
exo_circ_000329	chr1:88740987-88771879:+	337.56	367.85	0	316.907	206.56	0	607.013	55.242	107.426	819.83	596.633	0
exo_circ_000330	chr2:144208602-144235737:-	506.34	890.584	478.934	264.089	41.312	0	575.884	1049.593	546.084	192.901	754.565	291.748
exo_circ_000331	chr2:15488893-15511350:-	42.195	445.292	348.316	0	454.433	0	451.369	331.451	537.131	241.127	87.74	0
exo_circ_000332	chr2:45546731-45562756:-	210.975	561.455	203.184	0	495.745	0	155.644	55.242	71.618	482.253	561.537	97.249
exo_circ_000333	chr3:101671129-101672213:-	0	367.85	217.697	492.966	0	0	155.644	55.242	26.857	48.225	263.22	356.581
exo_circ_000334	chr3:56745204-56745462:-	675.12	619.537	130.618	475.36	495.745	74.832	311.289	441.934	367.04	434.028	0	48.625
exo_circ_000335	chr5:131677702-131709272:-	464.145	212.966	566.013	140.848	289.184	448.993	607.013	966.731	268.566	385.802	350.96	324.165
exo_circ_000336	chr5:176943334-176958154:-	2046.457	1393.958	1523.881	1003.539	0	0	3003.938	2955.434	1315.972	892.168	3544.699	1329.076
exo_circ_000337	chr6:42592150-42594304:+	210.975	425.931	246.724	669.026	578.369	0	451.369	193.346	116.378	458.14	210.576	664.538
exo_circ_000338	chr6:87215902-87218731:+	379.755	309.768	290.263	52.818	206.56	224.496	249.031	165.725	510.275	265.239	298.316	97.249
